# RAW EXPERIMENTAL DATA - METHODOLOGY
# This file contains raw experimental data consolidated from individual runs
# 
# Data Details:
# - Experiment: exp4_guidance_scale
# - Total runs: 64
# - Data source: Individual experiment runs with metrics calculated per run
# - Metrics included: Fidelity, diversity, cross-consistency
# - Statistics: Mean and standard deviation calculated per run
# 
# Each row represents one experimental run with its calculated metrics
# Raw data before any averaging or statistical aggregation
#
# Generated by: consolidate_experiments.py
# Date: 2025-09-18 16:50:41
#
experiment,run_id,last_step,n_samples,prompt,seed,guidance_scale,fidelity_mean,fidelity_std,diversity_mean,diversity_std,cross_consistency_mean,cross_consistency_std,cfg_H,cfg_W,cfg_adaptive_lambda,cfg_anneal_timestep,cfg_batch_size,cfg_best_step,cfg_cosine_beta,cfg_cosine_eps_shift,cfg_densification_interval,cfg_densify_grad_threshold,cfg_density_end_iter,cfg_density_start_iter,cfg_density_thresh,cfg_efficiency_interval,cfg_elevation,cfg_enable_lpips,cfg_eval_H,cfg_eval_W,cfg_eval_radius,cfg_feature_extractor_model_name,cfg_feature_layer,cfg_feature_lr,cfg_force_cuda_rast,cfg_force_same_noise,cfg_force_same_t,cfg_fovy,cfg_geom_lr,cfg_gui,cfg_guidance_scale,cfg_horizontal,cfg_imagedream,cfg_input,cfg_invert_bg_prob,cfg_iters,cfg_iters_refine,cfg_kernel_type,cfg_lambda_repulsion,cfg_lambda_sd,cfg_lambda_zero123,cfg_load,cfg_losses_interval,cfg_max_ver,cfg_mesh,cfg_mesh_format,cfg_metrics,cfg_min_ver,cfg_multi_view_type,cfg_mvdream,cfg_negative_prompt,cfg_num_particles,cfg_num_pts,cfg_num_views,cfg_opacity_lr,cfg_opacity_reset_interval,cfg_outdir,cfg_percent_dense,cfg_position_lr_delay_mult,cfg_position_lr_final,cfg_position_lr_init,cfg_position_lr_max_steps,cfg_prompt,cfg_quantitative_metrics_interval,cfg_radius,cfg_rbf_beta,cfg_ref_size,cfg_rep_ratio_target,cfg_repulsion_type,cfg_rotation_lr,cfg_save_features,cfg_save_features_interval,cfg_save_iid,cfg_save_model,cfg_save_path,cfg_save_rendered_images,cfg_save_rendered_images_interval,cfg_scaling_lr,cfg_schedule_iters,cfg_seed,cfg_sh_degree,cfg_stable_zero123,cfg_texture_lr,cfg_train_geo,cfg_video_snapshot,cfg_visualize,cfg_visualize_fixed_viewpoint,cfg_visualize_fixed_viewpoint_interval,cfg_visualize_graph,cfg_visualize_graph_interval,cfg_visualize_multi_viewpoints,cfg_visualize_multi_viewpoints_interval,cfg_warmup_rgb_loss
exp4_guidance_scale,CACT__S42__guidance_scale_50,1000,1,a small saguaro cactus planted in a clay pot,42,50,0.3798525333404541,0.0094106821343302,0.2364282310009002,0.0108164492994546,0.873523473739624,0.0225529838353395,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S42__guidance_scale_70,1000,1,a small saguaro cactus planted in a clay pot,42,70,0.3802946209907532,0.0066245659254491,0.227965235710144,0.0113785536959767,0.8709920644760132,0.018686581403017,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S456__guidance_scale_100,1000,1,a small saguaro cactus planted in a clay pot,456,100,0.3712113201618194,0.004274136852473,0.214557260274887,0.0139044960960745,0.8813585042953491,0.0190851166844367,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S456__guidance_scale_30,1000,1,a small saguaro cactus planted in a clay pot,456,30,0.3802400827407837,0.0102020055055618,0.2554148435592651,0.0086463978514075,0.8745955228805542,0.02438092418015,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S456__guidance_scale_50,1000,1,a small saguaro cactus planted in a clay pot,456,50,0.3846154808998108,0.0065427524968981,0.2449115216732025,0.011884388513863,0.8682154417037964,0.0129557028412818,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S456__guidance_scale_70,1000,1,a small saguaro cactus planted in a clay pot,456,70,0.3757156133651733,0.0063858232460916,0.2111040651798248,0.0105868205428123,0.8772021532058716,0.0124530056491494,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S789__guidance_scale_100,1000,1,a small saguaro cactus planted in a clay pot,789,100,0.3639259934425354,0.0054110176861286,0.2136221826076507,0.018426313996315,0.863730788230896,0.0209607891738414,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S789__guidance_scale_30,1000,1,a small saguaro cactus planted in a clay pot,789,30,0.3874611854553222,0.0112299397587776,0.2515892684459686,0.0224293377250432,0.8764100670814514,0.0119057158008217,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S789__guidance_scale_50,1000,1,a small saguaro cactus planted in a clay pot,789,50,0.378109723329544,0.0093723405152559,0.2263486683368683,0.0132533870637416,0.8699041604995728,0.0155740333721041,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,CACT__S789__guidance_scale_70,1000,1,a small saguaro cactus planted in a clay pot,789,70,0.3730225563049316,0.004528462421149,0.2077680379152298,0.0123008387163281,0.8746282458305359,0.0121977599337697,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S123__guidance_scale_100,1000,1,a photo of an ice cream,123,100,0.4146366715431213,0.0038674667011946,0.2946605682373047,0.0110601466149091,0.7915091514587402,0.0283518210053443,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S123__guidance_scale_30,1000,1,a photo of an ice cream,123,30,0.4050322771072387,0.0035678530111908,0.3531064987182617,0.0176166258752346,0.8040720820426941,0.0239386111497879,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S123__guidance_scale_50,1000,1,a photo of an ice cream,123,50,0.4086689352989197,0.005955112632364,0.3701323866844177,0.0200833287090063,0.7923761606216431,0.028639705851674,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S123__guidance_scale_70,1000,1,a photo of an ice cream,123,70,0.4144015610218048,0.0019051959970965,0.3294656276702881,0.0099808983504772,0.7882118821144104,0.0178522486239671,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S42__guidance_scale_100,1000,1,a photo of an ice cream,42,100,0.4128433763980865,0.003672772552818,0.3124709129333496,0.0139239821583032,0.7935346364974976,0.0304483473300933,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S42__guidance_scale_30,1000,1,a photo of an ice cream,42,30,0.4089159369468689,0.0128582371398806,0.3645597100257873,0.0158137287944555,0.8092265129089355,0.0362803526222705,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S42__guidance_scale_50,1000,1,a photo of an ice cream,42,50,0.4119775295257568,0.0057653617113828,0.3301199376583099,0.0227790754288434,0.8022775053977966,0.0322429202497005,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S42__guidance_scale_70,1000,1,a photo of an ice cream,42,70,0.4115970134735107,0.0063768429681658,0.3208536505699157,0.0213546771556139,0.8012213110923767,0.0256920102983713,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S456__guidance_scale_100,1000,1,a photo of an ice cream,456,100,0.4135880768299103,0.005753812380135,0.293137639760971,0.0153212724253535,0.7769944667816162,0.0210697259753942,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S456__guidance_scale_30,1000,1,a photo of an ice cream,456,30,0.4102426767349243,0.0118912821635603,0.3496585190296173,0.0453660525381565,0.7991715669631958,0.0240084026008844,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S456__guidance_scale_50,1000,1,a photo of an ice cream,456,50,0.4126308262348175,0.0051223151385784,0.3054312467575073,0.0297412686049938,0.7973951101303101,0.0292996149510145,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S456__guidance_scale_70,1000,1,a photo of an ice cream,456,70,0.4142937660217285,0.0053052781149744,0.2848458290100097,0.0166969951242208,0.7912660837173462,0.0212038774043321,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S789__guidance_scale_100,1000,1,a photo of an ice cream,789,100,0.4179329574108124,0.0034940256737172,0.2912890017032623,0.0174363274127244,0.7939015626907349,0.0198706202208995,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S789__guidance_scale_30,1000,1,a photo of an ice cream,789,30,0.4030173122882843,0.0214390270411968,0.3565541505813598,0.0170475021004676,0.794370174407959,0.0224977862089872,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S789__guidance_scale_50,1000,1,a photo of an ice cream,789,50,0.4161021411418915,0.003165194299072,0.2983218431472778,0.017253641039133,0.7942138314247131,0.0255953520536422,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,ICE__S789__guidance_scale_70,1000,1,a photo of an ice cream,789,70,0.4162749648094177,0.0037292155902832,0.3180016279220581,0.0144019061699509,0.7917666435241699,0.0154930725693702,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S123__guidance_scale_100,1000,1,a photo of a tulip,123,100,0.3694390058517456,0.0140681639313697,0.2264021337032318,0.0154248382896184,0.855396032333374,0.0278327837586402,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S123__guidance_scale_30,1000,1,a photo of a tulip,123,30,0.3762195706367492,0.016018034890294,0.2717751860618591,0.01942147500813,0.8471951484680176,0.0233938731253147,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S123__guidance_scale_50,1000,1,a photo of a tulip,123,50,0.373976469039917,0.0167654883116483,0.2534705102443695,0.0095769371837377,0.8531433343887329,0.0266212169080972,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S123__guidance_scale_70,1000,1,a photo of a tulip,123,70,0.3711225390434265,0.0142802651971578,0.2417761385440826,0.0228268597275018,0.844458818435669,0.034142468124628,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S42__guidance_scale_100,1000,1,a photo of a tulip,42,100,0.3712041079998016,0.0105114812031388,0.2125261127948761,0.0152982622385025,0.8587184548377991,0.0202119313180446,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp4_guidance_scale,TUL__S42__guidance_scale_30,1000,1,a photo of a tulip,42,30,0.3749325275421142,0.0094968751072883,0.2747604250907898,0.0159330833703279,0.8511242270469666,0.0238555446267128,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,100,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp4_guidance_scale/CACT__S456__guidance_scale_100,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,True,250,False,False,???,False,100,0.005,1500,456,0,False,0.2,False,False,True,True,100,False,100,False,500,True
