# AVERAGED DATA - METHODOLOGY
# This file contains data averaged over prompts for easier comparison
# 
# Averaging Details:
# - Method: Mean across all prompts for each parameter combination
# - Total prompts included: 4
# - Prompts: a bulldozer made out of toy bricks, a photo of a tulip, a photo of an ice cream, a small saguaro cactus planted in a clay pot
# - Original data points: 16
# - Averaged data points: 4
# 
# Each row represents the average performance across all prompts for a specific parameter value
# Standard deviations and other statistics are also averaged accordingly
#
# Generated by: average_over_prompts.py
# Date: 2025-09-18 16:50:42
#
experiment,guidance_scale,n_runs,fidelity_mean_mean,fidelity_mean_std,fidelity_mean_min,fidelity_mean_max,fidelity_mean_cv,fidelity_std_mean,fidelity_std_std,diversity_mean_mean,diversity_mean_std,diversity_mean_min,diversity_mean_max,diversity_mean_cv,diversity_std_mean,diversity_std_std,cross_consistency_mean_mean,cross_consistency_mean_std,cross_consistency_mean_min,cross_consistency_mean_max,cross_consistency_mean_cv,cross_consistency_std_mean,cross_consistency_std_std
exp4_guidance_scale,30,16,0.3835514951497316,0.0052375789452645,0.37713878601789474,0.38903094828128815,0.013890716527057576,0.01301549494382915,0.0041616511268725495,0.2994970697909593,0.008701274268994051,0.2904552295804024,0.31038603186607355,0.030305300893489175,0.017527131480164725,0.00662409593226375,0.8309142217040062,0.004789279984168076,0.8255107551813126,0.8359306901693344,0.005785820955562575,0.022743737208656897,0.005612607568353125
exp4_guidance_scale,50,16,0.3871413003653288,0.0055153362408673,0.3807334378361702,0.3928432986140251,0.01441755608140635,0.010385659261373751,0.00370502181708795,0.2706161364912987,0.015026576068976226,0.25668972730636597,0.2892923355102539,0.05230473679773365,0.0165178642491809,0.00406170719315325,0.8305983021855354,0.0050812080800914745,0.8252255767583847,0.8360202312469482,0.00617569437709865,0.0218919900362379,0.003887893707374475
exp4_guidance_scale,70,16,0.3877148237079382,0.003887349664975475,0.3832959458231926,0.39192502200603485,0.010163074156638724,0.00958679013274365,0.0024387880250110747,0.25546824093908066,0.009000000668297974,0.24447239562869072,0.26501302421092987,0.033559445282207424,0.01289632834959765,0.0036560046686137998,0.8312280513346195,0.00559760614692455,0.8255991041660309,0.8386521488428116,0.00678859706311985,0.018241039128042674,0.005868915462819725
exp4_guidance_scale,100,16,0.3862448073923587,0.0049119852967362005,0.3809838220477104,0.39138729125261307,0.0129026903273315,0.008220059258746875,0.0028900220423616497,0.24295364320278162,0.007300714640593075,0.23714374378323552,0.2524359412491321,0.029798773486161875,0.0139115770580246,0.0030875483651787252,0.8341243080794811,0.006093516851380151,0.8254404664039612,0.8391087502241135,0.007334041699180876,0.020426789415068824,0.00428427860505295
