# RAW EXPERIMENTAL DATA - METHODOLOGY
# This file contains raw experimental data consolidated from individual runs
# 
# Data Details:
# - Experiment: exp_num_pts
# - Total runs: 6
# - Data source: Individual experiment runs with metrics calculated per run
# - Metrics included: Fidelity, diversity, cross-consistency
# - Statistics: Mean and standard deviation calculated per run
# 
# Each row represents one experimental run with its calculated metrics
# Raw data before any averaging or statistical aggregation
#
# Generated by: consolidate_experiments.py
# Date: 2025-09-18 16:50:41
#
experiment,run_id,last_step,n_samples,prompt,seed,num_pts,fidelity_mean,fidelity_std,diversity_mean,diversity_std,cross_consistency_mean,cross_consistency_std,cfg_H,cfg_W,cfg_adaptive_lambda,cfg_anneal_timestep,cfg_batch_size,cfg_best_step,cfg_cosine_beta,cfg_cosine_eps_shift,cfg_densification_interval,cfg_densify_grad_threshold,cfg_density_end_iter,cfg_density_start_iter,cfg_density_thresh,cfg_efficiency_interval,cfg_elevation,cfg_enable_lpips,cfg_eval_H,cfg_eval_W,cfg_eval_radius,cfg_feature_extractor_model_name,cfg_feature_layer,cfg_feature_lr,cfg_force_cuda_rast,cfg_force_same_noise,cfg_force_same_t,cfg_fovy,cfg_geom_lr,cfg_gui,cfg_guidance_scale,cfg_horizontal,cfg_imagedream,cfg_input,cfg_invert_bg_prob,cfg_iters,cfg_iters_refine,cfg_kernel_type,cfg_lambda_repulsion,cfg_lambda_sd,cfg_lambda_zero123,cfg_load,cfg_losses_interval,cfg_max_ver,cfg_mesh,cfg_mesh_format,cfg_metrics,cfg_min_ver,cfg_multi_view_type,cfg_mvdream,cfg_negative_prompt,cfg_num_particles,cfg_num_pts,cfg_num_views,cfg_opacity_lr,cfg_opacity_reset_interval,cfg_outdir,cfg_percent_dense,cfg_position_lr_delay_mult,cfg_position_lr_final,cfg_position_lr_init,cfg_position_lr_max_steps,cfg_prompt,cfg_quantitative_metrics_interval,cfg_radius,cfg_rbf_beta,cfg_ref_size,cfg_rep_ratio_target,cfg_repulsion_type,cfg_rotation_lr,cfg_save_features,cfg_save_features_interval,cfg_save_iid,cfg_save_model,cfg_save_path,cfg_save_rendered_images,cfg_save_rendered_images_interval,cfg_scaling_lr,cfg_schedule_iters,cfg_seed,cfg_sh_degree,cfg_stable_zero123,cfg_texture_lr,cfg_train_geo,cfg_video_snapshot,cfg_visualize,cfg_visualize_fixed_viewpoint,cfg_visualize_fixed_viewpoint_interval,cfg_visualize_graph,cfg_visualize_graph_interval,cfg_visualize_multi_viewpoints,cfg_visualize_multi_viewpoints_interval,cfg_warmup_rgb_loss
exp_num_pts,CACT__num_pts_1000,1000,1,a small saguaro cactus planted in a clay pot,42,1000,0.3786218762397766,0.0092220427468419,0.241666167974472,0.0090691400691866,0.8727467060089111,0.0133846523240208,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_num_pts,CACT__num_pts_3000,1000,1,a small saguaro cactus planted in a clay pot,42,3000,0.3766310811042785,0.0064095528796315,0.2322622835636139,0.0211329292505979,0.8653944730758667,0.0206945948302745,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_num_pts,CACT__num_pts_5000,1000,1,a small saguaro cactus planted in a clay pot,42,5000,0.3795643448829651,0.0048167668282985,0.2432572096586227,0.017274497076869,0.8714718222618103,0.0182711388915777,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_num_pts,ICE__num_pts_1000,1000,1,a photo of an ice cream,42,1000,0.4150868356227875,0.0044918381609022,0.3202780187129974,0.014496705494821,0.810375988483429,0.0320221930742263,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_num_pts,ICE__num_pts_3000,1000,1,a photo of an ice cream,42,3000,0.4212329983711242,0.0035103089176118,0.3106072545051574,0.008049925789237,0.8034692406654358,0.0175223592668771,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_num_pts,ICE__num_pts_5000,1000,1,a photo of an ice cream,42,5000,0.416151762008667,0.004352536983788,0.3300616145133972,0.0189933534711599,0.7969274520874023,0.0351228229701519,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.01,700,exp/exp_num_pts/CACT__num_pts_1000,0.01,0.02,2e-05,0.001,300,a small saguaro cactus planted in a clay pot,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
