# RAW EXPERIMENTAL DATA - METHODOLOGY
# This file contains raw experimental data consolidated from individual runs
# 
# Data Details:
# - Experiment: exp_opacity_lr
# - Total runs: 6
# - Data source: Individual experiment runs with metrics calculated per run
# - Metrics included: Fidelity, diversity, cross-consistency
# - Statistics: Mean and standard deviation calculated per run
# 
# Each row represents one experimental run with its calculated metrics
# Raw data before any averaging or statistical aggregation
#
# Generated by: consolidate_experiments.py
# Date: 2025-09-18 16:50:41
#
experiment,run_id,last_step,n_samples,prompt,seed,opacity_lr,fidelity_mean,fidelity_std,diversity_mean,diversity_std,cross_consistency_mean,cross_consistency_std,cfg_H,cfg_W,cfg_adaptive_lambda,cfg_anneal_timestep,cfg_batch_size,cfg_best_step,cfg_cosine_beta,cfg_cosine_eps_shift,cfg_densification_interval,cfg_densify_grad_threshold,cfg_density_end_iter,cfg_density_start_iter,cfg_density_thresh,cfg_efficiency_interval,cfg_elevation,cfg_enable_lpips,cfg_eval_H,cfg_eval_W,cfg_eval_radius,cfg_feature_extractor_model_name,cfg_feature_layer,cfg_feature_lr,cfg_force_cuda_rast,cfg_force_same_noise,cfg_force_same_t,cfg_fovy,cfg_geom_lr,cfg_gui,cfg_guidance_scale,cfg_horizontal,cfg_imagedream,cfg_input,cfg_invert_bg_prob,cfg_iters,cfg_iters_refine,cfg_kernel_type,cfg_lambda_repulsion,cfg_lambda_sd,cfg_lambda_zero123,cfg_load,cfg_losses_interval,cfg_max_ver,cfg_mesh,cfg_mesh_format,cfg_metrics,cfg_min_ver,cfg_multi_view_type,cfg_mvdream,cfg_negative_prompt,cfg_num_particles,cfg_num_pts,cfg_num_views,cfg_opacity_lr,cfg_opacity_reset_interval,cfg_outdir,cfg_percent_dense,cfg_position_lr_delay_mult,cfg_position_lr_final,cfg_position_lr_init,cfg_position_lr_max_steps,cfg_prompt,cfg_quantitative_metrics_interval,cfg_radius,cfg_rbf_beta,cfg_ref_size,cfg_rep_ratio_target,cfg_repulsion_type,cfg_rotation_lr,cfg_save_features,cfg_save_features_interval,cfg_save_iid,cfg_save_model,cfg_save_path,cfg_save_rendered_images,cfg_save_rendered_images_interval,cfg_scaling_lr,cfg_schedule_iters,cfg_seed,cfg_sh_degree,cfg_stable_zero123,cfg_texture_lr,cfg_train_geo,cfg_video_snapshot,cfg_visualize,cfg_visualize_fixed_viewpoint,cfg_visualize_fixed_viewpoint_interval,cfg_visualize_graph,cfg_visualize_graph_interval,cfg_visualize_multi_viewpoints,cfg_visualize_multi_viewpoints_interval,cfg_warmup_rgb_loss
exp_opacity_lr,CACT__opacity_lr_0.005,1000,1,a small saguaro cactus planted in a clay pot,42,0.005,0.3815398514270782,0.0077188811264932,0.243234246969223,0.0142157413065433,0.8699513673782349,0.0210435446351766,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_opacity_lr,CACT__opacity_lr_0.01,1000,1,a small saguaro cactus planted in a clay pot,42,0.01,0.3799825310707092,0.0099147204309701,0.2263705730438232,0.0156926400959491,0.8791528940200806,0.0230474919080734,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_opacity_lr,CACT__opacity_lr_0.05,1000,1,a small saguaro cactus planted in a clay pot,42,0.05,0.3645706474781036,0.0100438017398118,0.2314834892749786,0.0099404025822877,0.8846948146820068,0.0082402033731341,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_opacity_lr,ICE__opacity_lr_0.005,1000,1,a photo of an ice cream,42,0.005,0.4136695861816406,0.0047005186788737,0.3259322345256805,0.0097315581515431,0.8074556589126587,0.0369135215878486,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_opacity_lr,ICE__opacity_lr_0.01,1000,1,a photo of an ice cream,42,0.01,0.4151455760002136,0.0052032824605703,0.3168883025646209,0.016925148665905,0.8108118176460266,0.0292738731950521,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
exp_opacity_lr,ICE__opacity_lr_0.05,1000,1,a photo of an ice cream,42,0.05,0.4124870300292969,0.0082850251346826,0.2668511867523193,0.0130444793030619,0.8122525215148926,0.0194592904299497,800,800,False,True,1,-1,1.0,1e-3,50,0.01,3000,0,1,10,0,False,512,512,4.0,facebook/dinov2-base,last,0.01,False,True,True,49.1,0.0001,False,50,0,False,,0.5,1000,50,rbf,1000,1,0,,10,30,,obj,True,-30,average_views,False,,8,1000,8,0.05,700,exp/exp_opacity_lr/ICE__opacity_lr_0.05,0.01,0.02,2e-05,0.001,300,a photo of an ice cream,50,2.5,1.0,256,40.0,rlsd,0.005,False,250,False,False,???,False,100,0.005,1500,42,0,False,0.2,False,False,True,True,100,False,100,False,500,True
